algo,experiment,desc,val_r2,val_mse,val_rmse,val_mae,train_r2,train_mse,train_rmse,train_mae,diff
rf,21,"hyper-params n_estimators: 190 max_depth: 1, min_samples_leaf: 200 ",0.27567,1115521.89674,1056.1827,690.59552,0.30644,754822.43318,868.80518,607.3996,3.49951
rf,21,"hyper-params n_estimators: 10 max_depth: 1, min_samples_leaf: 500 ",0.27602,1114979.26699,1055.92579,690.46861,0.30643,754823.99705,868.80608,607.45889,3.75642
rf,21,"hyper-params n_estimators: 20 max_depth: 1, min_samples_leaf: 500 ",0.27697,1113522.07154,1055.23555,690.27692,0.30643,754832.41801,868.81092,607.88228,4.44666
rf,21,"hyper-params n_estimators: 30 max_depth: 1, min_samples_leaf: 500 ",0.27616,1114771.28087,1055.8273,690.46619,0.30643,754824.62319,868.80644,607.5627,3.85491
rf,21,"hyper-params n_estimators: 40 max_depth: 1, min_samples_leaf: 500 ",0.27536,1116003.64495,1056.41074,690.63009,0.30644,754822.17304,868.80503,607.20944,3.27147
rf,21,"hyper-params n_estimators: 50 max_depth: 1, min_samples_leaf: 500 ",0.2754,1115935.17895,1056.37833,690.63465,0.30644,754822.10647,868.80499,607.25298,3.30388
rf,21,"hyper-params n_estimators: 60 max_depth: 1, min_samples_leaf: 500 ",0.2756,1115628.57383,1056.2332,690.58359,0.30644,754822.35988,868.80513,607.32303,3.44901
rf,21,"hyper-params n_estimators: 70 max_depth: 1, min_samples_leaf: 500 ",0.2758,1115321.98225,1056.08806,690.54049,0.30644,754822.88984,868.80544,607.40719,3.59415
rf,21,"hyper-params n_estimators: 80 max_depth: 1, min_samples_leaf: 500 ",0.2756,1115624.77579,1056.2314,690.60682,0.30644,754822.28979,868.80509,607.36581,3.45081
rf,21,"hyper-params n_estimators: 90 max_depth: 1, min_samples_leaf: 500 ",0.27548,1115812.01813,1056.32004,690.63553,0.30644,754822.10958,868.80499,607.31868,3.36217
rf,21,"hyper-params n_estimators: 100 max_depth: 1, min_samples_leaf: 500 ",0.27538,1115966.51637,1056.39316,690.66565,0.30644,754822.04403,868.80495,607.29121,3.28905
rf,21,"hyper-params n_estimators: 110 max_depth: 1, min_samples_leaf: 500 ",0.27533,1116039.35203,1056.42764,690.67479,0.30644,754822.04384,868.80495,607.26944,3.25457
rf,21,"hyper-params n_estimators: 120 max_depth: 1, min_samples_leaf: 500 ",0.27526,1116158.64842,1056.4841,690.69232,0.30644,754822.08054,868.80497,607.23833,3.19811
rf,21,"hyper-params n_estimators: 130 max_depth: 1, min_samples_leaf: 500 ",0.27521,1116236.45551,1056.52092,690.71453,0.30644,754822.13262,868.805,607.23701,3.16129
rf,21,"hyper-params n_estimators: 140 max_depth: 1, min_samples_leaf: 500 ",0.27526,1116159.2528,1056.48438,690.7006,0.30644,754822.08152,868.80497,607.2526,3.19783
rf,21,"hyper-params n_estimators: 150 max_depth: 1, min_samples_leaf: 500 ",0.27541,1115923.78267,1056.37294,690.66017,0.30644,754822.05253,868.80496,607.30378,3.30927
rf,21,"hyper-params n_estimators: 160 max_depth: 1, min_samples_leaf: 500 ",0.27535,1116018.97706,1056.41799,690.67044,0.30644,754822.04307,868.80495,607.27238,3.26422
rf,21,"hyper-params n_estimators: 170 max_depth: 1, min_samples_leaf: 500 ",0.27546,1115850.90533,1056.33844,690.64591,0.30644,754822.08259,868.80497,607.31666,3.34377
rf,21,"hyper-params n_estimators: 180 max_depth: 1, min_samples_leaf: 500 ",0.27558,1115661.46443,1056.24877,690.61383,0.30644,754822.24348,868.80507,607.35901,3.43344
rf,21,"hyper-params n_estimators: 190 max_depth: 1, min_samples_leaf: 500 ",0.27567,1115521.89674,1056.1827,690.59552,0.30644,754822.43318,868.80518,607.3996,3.49951
rf,21,"hyper-params n_estimators: 10 max_depth: 2, min_samples_leaf: 1 ",0.41935,894243.65973,945.64457,599.79938,0.45338,594894.55504,771.29408,514.57071,114.03764
rf,21,"hyper-params n_estimators: 20 max_depth: 2, min_samples_leaf: 1 ",0.41342,903379.11666,950.46258,603.14807,0.44565,603308.50831,776.72937,518.45,109.21963
rf,21,"hyper-params n_estimators: 30 max_depth: 2, min_samples_leaf: 1 ",0.41018,908363.50433,953.08106,604.85367,0.44283,606380.42176,778.70432,519.59086,106.60115
rf,21,"hyper-params n_estimators: 40 max_depth: 2, min_samples_leaf: 1 ",0.40817,911455.96376,954.70203,605.92431,0.44138,607956.13093,779.71542,520.04421,104.98018
rf,21,"hyper-params n_estimators: 50 max_depth: 2, min_samples_leaf: 1 ",0.41053,907829.53907,952.80089,604.60212,0.44397,605143.60174,777.90976,518.85038,106.88132
rf,21,"hyper-params n_estimators: 60 max_depth: 2, min_samples_leaf: 1 ",0.40969,909122.62608,953.47922,605.10101,0.44283,606377.90076,778.7027,519.403,106.20299
rf,21,"hyper-params n_estimators: 70 max_depth: 2, min_samples_leaf: 1 ",0.40916,909939.81243,953.90765,605.42758,0.44201,607272.65938,779.27701,519.83754,105.77456
rf,21,"hyper-params n_estimators: 80 max_depth: 2, min_samples_leaf: 1 ",0.40838,911145.04793,954.53918,605.82994,0.44138,607953.73756,779.71388,520.06589,105.14303
rf,21,"hyper-params n_estimators: 90 max_depth: 2, min_samples_leaf: 1 ",0.40789,911897.87791,954.93344,606.10754,0.4409,608484.98417,780.05448,520.27064,104.74877
rf,21,"hyper-params n_estimators: 100 max_depth: 2, min_samples_leaf: 1 ",0.40742,912616.33151,955.30955,606.36214,0.4405,608912.42152,780.32841,520.4184,104.37266
rf,21,"hyper-params n_estimators: 110 max_depth: 2, min_samples_leaf: 1 ",0.40716,913012.29585,955.51677,606.53203,0.44018,609262.00442,780.55237,520.55472,104.16544
rf,21,"hyper-params n_estimators: 120 max_depth: 2, min_samples_leaf: 1 ",0.40821,911400.95038,954.67322,605.94773,0.44139,607948.59643,779.71059,520.00049,105.00899
rf,21,"hyper-params n_estimators: 130 max_depth: 2, min_samples_leaf: 1 ",0.40781,912016.98016,954.9958,606.15841,0.44105,608317.32675,779.947,520.13273,104.68641
rf,21,"hyper-params n_estimators: 140 max_depth: 2, min_samples_leaf: 1 ",0.40753,912443.87399,955.21928,606.30871,0.44076,608634.77169,780.15048,520.26661,104.46293
rf,21,"hyper-params n_estimators: 150 max_depth: 2, min_samples_leaf: 1 ",0.40743,912608.81714,955.30561,606.39613,0.44051,608908.66885,780.326,520.41323,104.3766
rf,21,"hyper-params n_estimators: 160 max_depth: 2, min_samples_leaf: 1 ",0.40714,913049.88241,955.53644,606.5477,0.44029,609150.76412,780.48111,520.48546,104.14577
rf,21,"hyper-params n_estimators: 170 max_depth: 2, min_samples_leaf: 1 ",0.40706,913167.58986,955.59803,606.60255,0.44009,609364.23082,780.61785,520.60426,104.08418
rf,21,"hyper-params n_estimators: 180 max_depth: 2, min_samples_leaf: 1 ",0.40695,913342.64604,955.68962,606.67465,0.43991,609554.27056,780.73957,520.68644,103.99259
rf,21,"hyper-params n_estimators: 190 max_depth: 2, min_samples_leaf: 1 ",0.40687,913463.60705,955.7529,606.722,0.43976,609725.68938,780.84934,520.78654,103.92931
rf,21,"hyper-params n_estimators: 10 max_depth: 2, min_samples_leaf: 2 ",0.41935,894243.65973,945.64457,599.79938,0.45338,594894.55504,771.29408,514.57071,114.03764
rf,21,"hyper-params n_estimators: 20 max_depth: 2, min_samples_leaf: 2 ",0.41342,903379.11666,950.46258,603.14807,0.44565,603308.50831,776.72937,518.45,109.21963
rf,21,"hyper-params n_estimators: 30 max_depth: 2, min_samples_leaf: 2 ",0.41018,908363.50433,953.08106,604.85367,0.44283,606380.42176,778.70432,519.59086,106.60115
rf,21,"hyper-params n_estimators: 40 max_depth: 2, min_samples_leaf: 2 ",0.40817,911455.96376,954.70203,605.92431,0.44138,607956.13093,779.71542,520.04421,104.98018
rf,21,"hyper-params n_estimators: 50 max_depth: 2, min_samples_leaf: 2 ",0.41053,907829.53907,952.80089,604.60212,0.44397,605143.60174,777.90976,518.85038,106.88132
rf,21,"hyper-params n_estimators: 60 max_depth: 2, min_samples_leaf: 2 ",0.40969,909122.62608,953.47922,605.10101,0.44283,606377.90076,778.7027,519.403,106.20299
rf,21,"hyper-params n_estimators: 70 max_depth: 2, min_samples_leaf: 2 ",0.40916,909939.81243,953.90765,605.42758,0.44201,607272.65938,779.27701,519.83754,105.77456
rf,21,"hyper-params n_estimators: 80 max_depth: 2, min_samples_leaf: 2 ",0.40838,911145.04793,954.53918,605.82994,0.44138,607953.73756,779.71388,520.06589,105.14303
rf,21,"hyper-params n_estimators: 90 max_depth: 2, min_samples_leaf: 2 ",0.40789,911897.87791,954.93344,606.10754,0.4409,608484.98417,780.05448,520.27064,104.74877
rf,21,"hyper-params n_estimators: 100 max_depth: 2, min_samples_leaf: 2 ",0.40742,912616.33151,955.30955,606.36214,0.4405,608912.42152,780.32841,520.4184,104.37266
rf,21,"hyper-params n_estimators: 110 max_depth: 2, min_samples_leaf: 2 ",0.40716,913012.29585,955.51677,606.53203,0.44018,609262.00442,780.55237,520.55472,104.16544
rf,21,"hyper-params n_estimators: 120 max_depth: 2, min_samples_leaf: 2 ",0.40821,911400.95038,954.67322,605.94773,0.44139,607948.59643,779.71059,520.00049,105.00899
rf,21,"hyper-params n_estimators: 130 max_depth: 2, min_samples_leaf: 2 ",0.40781,912016.98016,954.9958,606.15841,0.44105,608317.32675,779.947,520.13273,104.68641
rf,21,"hyper-params n_estimators: 140 max_depth: 2, min_samples_leaf: 2 ",0.40753,912443.87399,955.21928,606.30871,0.44076,608634.77169,780.15048,520.26661,104.46293
rf,21,"hyper-params n_estimators: 150 max_depth: 2, min_samples_leaf: 2 ",0.40743,912608.81714,955.30561,606.39613,0.44051,608908.66885,780.326,520.41323,104.3766
rf,21,"hyper-params n_estimators: 160 max_depth: 2, min_samples_leaf: 2 ",0.40714,913049.88241,955.53644,606.5477,0.44029,609150.76412,780.48111,520.48546,104.14577
rf,21,"hyper-params n_estimators: 170 max_depth: 2, min_samples_leaf: 2 ",0.40706,913167.58986,955.59803,606.60255,0.44009,609364.23082,780.61785,520.60426,104.08418
rf,21,"hyper-params n_estimators: 180 max_depth: 2, min_samples_leaf: 2 ",0.40695,913342.64604,955.68962,606.67465,0.43991,609554.27056,780.73957,520.68644,103.99259
rf,21,"hyper-params n_estimators: 190 max_depth: 2, min_samples_leaf: 2 ",0.40687,913463.60705,955.7529,606.722,0.43976,609725.68938,780.84934,520.78654,103.92931
rf,21,"hyper-params n_estimators: 10 max_depth: 2, min_samples_leaf: 5 ",0.41935,894243.65973,945.64457,599.79938,0.45338,594894.55504,771.29408,514.57071,114.03764
rf,21,"hyper-params n_estimators: 20 max_depth: 2, min_samples_leaf: 5 ",0.41342,903379.11666,950.46258,603.14807,0.44565,603308.50831,776.72937,518.45,109.21963
rf,21,"hyper-params n_estimators: 30 max_depth: 2, min_samples_leaf: 5 ",0.41018,908363.50433,953.08106,604.85367,0.44283,606380.42176,778.70432,519.59086,106.60115
rf,21,"hyper-params n_estimators: 40 max_depth: 2, min_samples_leaf: 5 ",0.40817,911455.96376,954.70203,605.92431,0.44138,607956.13093,779.71542,520.04421,104.98018
rf,21,"hyper-params n_estimators: 50 max_depth: 2, min_samples_leaf: 5 ",0.41053,907829.53907,952.80089,604.60212,0.44397,605143.60174,777.90976,518.85038,106.88132
rf,21,"hyper-params n_estimators: 60 max_depth: 2, min_samples_leaf: 5 ",0.40969,909122.62608,953.47922,605.10101,0.44283,606377.90076,778.7027,519.403,106.20299
rf,21,"hyper-params n_estimators: 70 max_depth: 2, min_samples_leaf: 5 ",0.40916,909939.81243,953.90765,605.42758,0.44201,607272.65938,779.27701,519.83754,105.77456
rf,21,"hyper-params n_estimators: 80 max_depth: 2, min_samples_leaf: 5 ",0.40838,911145.04793,954.53918,605.82994,0.44138,607953.73756,779.71388,520.06589,105.14303
rf,21,"hyper-params n_estimators: 90 max_depth: 2, min_samples_leaf: 5 ",0.40789,911897.87791,954.93344,606.10754,0.4409,608484.98417,780.05448,520.27064,104.74877
rf,21,"hyper-params n_estimators: 100 max_depth: 2, min_samples_leaf: 5 ",0.40742,912616.33151,955.30955,606.36214,0.4405,608912.42152,780.32841,520.4184,104.37266
rf,21,"hyper-params n_estimators: 110 max_depth: 2, min_samples_leaf: 5 ",0.40716,913012.29585,955.51677,606.53203,0.44018,609262.00442,780.55237,520.55472,104.16544
rf,21,"hyper-params n_estimators: 120 max_depth: 2, min_samples_leaf: 5 ",0.40821,911400.95038,954.67322,605.94773,0.44139,607948.59643,779.71059,520.00049,105.00899
rf,21,"hyper-params n_estimators: 130 max_depth: 2, min_samples_leaf: 5 ",0.40781,912016.98016,954.9958,606.15841,0.44105,608317.32675,779.947,520.13273,104.68641
rf,21,"hyper-params n_estimators: 140 max_depth: 2, min_samples_leaf: 5 ",0.40753,912443.87399,955.21928,606.30871,0.44076,608634.77169,780.15048,520.26661,104.46293
rf,21,"hyper-params n_estimators: 150 max_depth: 2, min_samples_leaf: 5 ",0.40743,912608.81714,955.30561,606.39613,0.44051,608908.66885,780.326,520.41323,104.3766
rf,21,"hyper-params n_estimators: 160 max_depth: 2, min_samples_leaf: 5 ",0.40714,913049.88241,955.53644,606.5477,0.44029,609150.76412,780.48111,520.48546,104.14577
rf,21,"hyper-params n_estimators: 170 max_depth: 2, min_samples_leaf: 5 ",0.40706,913167.58986,955.59803,606.60255,0.44009,609364.23082,780.61785,520.60426,104.08418
rf,21,"hyper-params n_estimators: 180 max_depth: 2, min_samples_leaf: 5 ",0.40695,913342.64604,955.68962,606.67465,0.43991,609554.27056,780.73957,520.68644,103.99259
rf,21,"hyper-params n_estimators: 190 max_depth: 2, min_samples_leaf: 5 ",0.40687,913463.60705,955.7529,606.722,0.43976,609725.68938,780.84934,520.78654,103.92931
rf,21,"hyper-params n_estimators: 10 max_depth: 2, min_samples_leaf: 10 ",0.41935,894243.65973,945.64457,599.79938,0.45338,594894.55504,771.29408,514.57071,114.03764
rf,21,"hyper-params n_estimators: 20 max_depth: 2, min_samples_leaf: 10 ",0.41342,903379.11666,950.46258,603.14807,0.44565,603308.50831,776.72937,518.45,109.21963
rf,21,"hyper-params n_estimators: 30 max_depth: 2, min_samples_leaf: 10 ",0.41018,908363.50433,953.08106,604.85367,0.44283,606380.42176,778.70432,519.59086,106.60115
rf,21,"hyper-params n_estimators: 40 max_depth: 2, min_samples_leaf: 10 ",0.40817,911455.96376,954.70203,605.92431,0.44138,607956.13093,779.71542,520.04421,104.98018
rf,21,"hyper-params n_estimators: 50 max_depth: 2, min_samples_leaf: 10 ",0.41053,907829.53907,952.80089,604.60212,0.44397,605143.60174,777.90976,518.85038,106.88132
rf,21,"hyper-params n_estimators: 60 max_depth: 2, min_samples_leaf: 10 ",0.40969,909122.62608,953.47922,605.10101,0.44283,606377.90076,778.7027,519.403,106.20299
rf,21,"hyper-params n_estimators: 70 max_depth: 2, min_samples_leaf: 10 ",0.40916,909939.81243,953.90765,605.42758,0.44201,607272.65938,779.27701,519.83754,105.77456
rf,21,"hyper-params n_estimators: 80 max_depth: 2, min_samples_leaf: 10 ",0.40838,911145.04793,954.53918,605.82994,0.44138,607953.73756,779.71388,520.06589,105.14303
rf,21,"hyper-params n_estimators: 90 max_depth: 2, min_samples_leaf: 10 ",0.40789,911897.87791,954.93344,606.10754,0.4409,608484.98417,780.05448,520.27064,104.74877
rf,21,"hyper-params n_estimators: 100 max_depth: 2, min_samples_leaf: 10 ",0.40742,912616.33151,955.30955,606.36214,0.4405,608912.42152,780.32841,520.4184,104.37266
rf,21,"hyper-params n_estimators: 110 max_depth: 2, min_samples_leaf: 10 ",0.40716,913012.29585,955.51677,606.53203,0.44018,609262.00442,780.55237,520.55472,104.16544
rf,21,"hyper-params n_estimators: 120 max_depth: 2, min_samples_leaf: 10 ",0.40821,911400.95038,954.67322,605.94773,0.44139,607948.59643,779.71059,520.00049,105.00899
rf,21,"hyper-params n_estimators: 130 max_depth: 2, min_samples_leaf: 10 ",0.40781,912016.98016,954.9958,606.15841,0.44105,608317.32675,779.947,520.13273,104.68641
rf,21,"hyper-params n_estimators: 140 max_depth: 2, min_samples_leaf: 10 ",0.40753,912443.87399,955.21928,606.30871,0.44076,608634.77169,780.15048,520.26661,104.46293
rf,21,"hyper-params n_estimators: 150 max_depth: 2, min_samples_leaf: 10 ",0.40743,912608.81714,955.30561,606.39613,0.44051,608908.66885,780.326,520.41323,104.3766
rf,21,"hyper-params n_estimators: 160 max_depth: 2, min_samples_leaf: 10 ",0.40714,913049.88241,955.53644,606.5477,0.44029,609150.76412,780.48111,520.48546,104.14577
rf,21,"hyper-params n_estimators: 170 max_depth: 2, min_samples_leaf: 10 ",0.40706,913167.58986,955.59803,606.60255,0.44009,609364.23082,780.61785,520.60426,104.08418
rf,21,"hyper-params n_estimators: 180 max_depth: 2, min_samples_leaf: 10 ",0.40695,913342.64604,955.68962,606.67465,0.43991,609554.27056,780.73957,520.68644,103.99259
rf,21,"hyper-params n_estimators: 190 max_depth: 2, min_samples_leaf: 10 ",0.40687,913463.60705,955.7529,606.722,0.43976,609725.68938,780.84934,520.78654,103.92931
rf,21,"hyper-params n_estimators: 10 max_depth: 2, min_samples_leaf: 15 ",0.41935,894243.65973,945.64457,599.79938,0.45338,594894.55504,771.29408,514.57071,114.03764
rf,21,"hyper-params n_estimators: 20 max_depth: 2, min_samples_leaf: 15 ",0.41342,903379.11666,950.46258,603.14807,0.44565,603308.50831,776.72937,518.45,109.21963
rf,21,"hyper-params n_estimators: 30 max_depth: 2, min_samples_leaf: 15 ",0.41018,908363.50433,953.08106,604.85367,0.44283,606380.42176,778.70432,519.59086,106.60115
rf,21,"hyper-params n_estimators: 40 max_depth: 2, min_samples_leaf: 15 ",0.40817,911455.96376,954.70203,605.92431,0.44138,607956.13093,779.71542,520.04421,104.98018
rf,21,"hyper-params n_estimators: 50 max_depth: 2, min_samples_leaf: 15 ",0.41053,907829.53907,952.80089,604.60212,0.44397,605143.60174,777.90976,518.85038,106.88132
rf,21,"hyper-params n_estimators: 60 max_depth: 2, min_samples_leaf: 15 ",0.40969,909122.62608,953.47922,605.10101,0.44283,606377.90076,778.7027,519.403,106.20299
rf,21,"hyper-params n_estimators: 70 max_depth: 2, min_samples_leaf: 15 ",0.40916,909939.81243,953.90765,605.42758,0.44201,607272.65938,779.27701,519.83754,105.77456
rf,21,"hyper-params n_estimators: 80 max_depth: 2, min_samples_leaf: 15 ",0.40838,911145.04793,954.53918,605.82994,0.44138,607953.73756,779.71388,520.06589,105.14303
rf,21,"hyper-params n_estimators: 90 max_depth: 2, min_samples_leaf: 15 ",0.40789,911897.87791,954.93344,606.10754,0.4409,608484.98417,780.05448,520.27064,104.74877
rf,21,"hyper-params n_estimators: 100 max_depth: 2, min_samples_leaf: 15 ",0.40742,912616.33151,955.30955,606.36214,0.4405,608912.42152,780.32841,520.4184,104.37266
rf,21,"hyper-params n_estimators: 110 max_depth: 2, min_samples_leaf: 15 ",0.40716,913012.29585,955.51677,606.53203,0.44018,609262.00442,780.55237,520.55472,104.16544
rf,21,"hyper-params n_estimators: 120 max_depth: 2, min_samples_leaf: 15 ",0.40821,911400.95038,954.67322,605.94773,0.44139,607948.59643,779.71059,520.00049,105.00899
rf,21,"hyper-params n_estimators: 130 max_depth: 2, min_samples_leaf: 15 ",0.40781,912016.98016,954.9958,606.15841,0.44105,608317.32675,779.947,520.13273,104.68641
rf,21,"hyper-params n_estimators: 140 max_depth: 2, min_samples_leaf: 15 ",0.40753,912443.87399,955.21928,606.30871,0.44076,608634.77169,780.15048,520.26661,104.46293
rf,21,"hyper-params n_estimators: 150 max_depth: 2, min_samples_leaf: 15 ",0.40743,912608.81714,955.30561,606.39613,0.44051,608908.66885,780.326,520.41323,104.3766
rf,21,"hyper-params n_estimators: 160 max_depth: 2, min_samples_leaf: 15 ",0.40714,913049.88241,955.53644,606.5477,0.44029,609150.76412,780.48111,520.48546,104.14577
rf,21,"hyper-params n_estimators: 170 max_depth: 2, min_samples_leaf: 15 ",0.40706,913167.58986,955.59803,606.60255,0.44009,609364.23082,780.61785,520.60426,104.08418
rf,21,"hyper-params n_estimators: 180 max_depth: 2, min_samples_leaf: 15 ",0.40695,913342.64604,955.68962,606.67465,0.43991,609554.27056,780.73957,520.68644,103.99259
rf,21,"hyper-params n_estimators: 190 max_depth: 2, min_samples_leaf: 15 ",0.40687,913463.60705,955.7529,606.722,0.43976,609725.68938,780.84934,520.78654,103.92931
rf,21,"hyper-params n_estimators: 10 max_depth: 2, min_samples_leaf: 20 ",0.41935,894243.65973,945.64457,599.79938,0.45338,594894.55504,771.29408,514.57071,114.03764
rf,21,"hyper-params n_estimators: 20 max_depth: 2, min_samples_leaf: 20 ",0.41342,903379.11666,950.46258,603.14807,0.44565,603308.50831,776.72937,518.45,109.21963
rf,21,"hyper-params n_estimators: 30 max_depth: 2, min_samples_leaf: 20 ",0.41018,908363.50433,953.08106,604.85367,0.44283,606380.42176,778.70432,519.59086,106.60115
rf,21,"hyper-params n_estimators: 40 max_depth: 2, min_samples_leaf: 20 ",0.40817,911455.96376,954.70203,605.92431,0.44138,607956.13093,779.71542,520.04421,104.98018
rf,21,"hyper-params n_estimators: 50 max_depth: 2, min_samples_leaf: 20 ",0.41053,907829.53907,952.80089,604.60212,0.44397,605143.60174,777.90976,518.85038,106.88132
